id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
306,120,67,9,41591,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
307,118,67,8,71022,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
308,116,67,6,61178,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
309,117,67,3,52084,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
310,287,68,5,20970,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
311,293,68,5,96114,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
312,292,68,6,30181,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
313,828,69,5,69371,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
314,825,69,7,7722,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
315,2148,70,6,53319,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
316,2144,70,9,23794,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
317,2145,70,2,82592,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
318,2138,70,1,48545,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
319,2140,70,3,60364,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
320,298,71,2,11719,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
321,339,71,4,95840,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
322,312,71,10,68174,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
323,321,71,8,21189,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
324,327,71,8,86757,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
325,312,71,7,68174,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
326,328,71,4,34207,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
327,327,71,3,86757,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
328,773,72,9,1442,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
329,777,72,10,81330,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
330,780,72,4,73272,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
331,770,72,9,61137,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
332,771,72,3,42822,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
333,777,72,5,81330,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
334,775,72,3,67055,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
335,1333,73,2,22786,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
336,1339,73,2,43325,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
337,1309,73,4,48967,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
338,1324,73,5,88395,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
339,1340,73,7,53559,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
340,1671,74,2,6250,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
341,1657,74,8,54663,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
342,1670,74,6,54601,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
343,1641,74,10,86070,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
344,1644,74,10,48447,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
345,41,75,1,40600,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
346,36,75,2,68911,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
347,33,75,2,57693,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
348,22,75,9,42790,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
349,41,75,4,40600,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
350,1341,76,9,10477,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
351,1344,76,7,48142,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
352,1347,76,2,68109,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
353,1344,76,4,48142,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
354,1347,76,6,68109,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
355,1347,76,5,68109,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
356,1274,77,5,83917,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
357,1273,77,4,15283,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
358,1255,77,3,71779,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
359,2157,78,7,32920,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
360,2151,78,8,73944,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
361,2161,78,10,98302,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
362,2194,78,10,48482,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
363,2195,78,5,72989,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
364,2180,78,10,2829,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
365,1912,79,3,18368,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
366,416,80,8,49868,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
367,433,80,2,34495,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
368,420,80,7,42717,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
369,406,80,9,44875,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
370,425,80,9,10350,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
371,424,80,8,58106,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
372,647,81,1,94672,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
373,650,81,6,98562,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
374,651,81,1,26142,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
375,651,81,10,26142,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
376,1684,82,3,11255,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
377,1688,82,10,62208,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
378,1690,82,1,11914,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
379,1691,82,2,11671,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
380,1676,82,9,38040,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
381,1680,82,9,32003,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
382,1690,82,9,11914,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
383,1166,83,2,21669,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
384,1136,83,2,84586,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
385,1154,83,7,20379,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
386,1173,83,10,56076,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
387,1163,83,7,67751,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
388,739,84,1,26610,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
389,738,84,5,22320,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
390,738,84,10,22320,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
391,735,84,9,69861,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
392,1381,85,6,71666,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
393,1699,86,9,52295,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
394,1698,86,1,72889,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
395,1694,86,10,58830,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
396,1701,86,7,17403,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
397,1702,86,9,34197,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
398,695,87,1,21078,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
399,694,87,10,77811,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
400,695,87,1,21078,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
401,695,87,1,21078,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
402,693,87,10,20893,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
403,695,87,1,21078,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
404,695,87,2,21078,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
405,694,87,2,77811,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
406,1267,88,6,23694,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
407,1246,88,2,51949,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
408,1262,88,9,21856,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
409,1249,88,7,38623,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
410,1273,88,4,15283,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
411,1159,89,9,64392,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
412,1169,89,5,61891,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
413,1158,89,5,33038,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
414,1125,89,7,32654,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
415,1127,89,4,49040,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
416,1148,89,3,78136,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
417,1139,89,6,20848,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
418,1155,89,4,78762,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
419,478,90,4,30356,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
420,798,91,8,72765,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
421,59,92,2,67840,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
422,56,92,1,6530,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
423,1547,93,1,73879,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
424,1508,93,8,69754,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
425,1538,93,4,93082,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
426,3,94,5,16516,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
427,7,94,8,53775,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
428,9,94,2,56833,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
429,1445,95,4,11569,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
430,1443,95,5,35625,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
431,1450,95,7,71146,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
432,1450,95,4,71146,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
433,1448,95,2,19679,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
434,1552,96,5,9899,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
435,1549,97,4,28045,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
436,1551,97,10,94775,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
437,1549,97,1,28045,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
438,1990,98,5,40873,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
439,2028,98,4,2986,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
440,1984,98,8,92745,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
441,1987,98,2,54068,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
442,1990,98,8,40873,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
443,2029,98,10,48433,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
444,1993,98,9,68541,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
445,2028,98,4,2986,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
446,746,99,8,92167,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
447,750,99,4,42341,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
448,750,99,7,42341,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
449,747,99,8,19110,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
450,748,99,4,3902,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
451,754,99,10,43866,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
452,1276,100,9,29034,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
453,1276,100,9,29034,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
454,1277,100,3,51755,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
455,1553,101,3,77149,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
456,1552,101,4,9899,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
457,1554,101,7,5239,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
458,1552,101,7,9899,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
459,1554,101,7,5239,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
460,1555,101,1,94130,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
461,1553,101,5,77149,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
462,1400,102,7,54238,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
463,1392,102,10,59722,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
464,1405,102,2,95541,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
465,1596,103,1,16659,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
466,1562,103,6,77459,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
467,1564,103,1,99332,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
468,604,104,3,85697,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
469,595,104,4,60984,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
470,597,104,10,20589,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
471,601,104,1,26508,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
472,599,104,2,290,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
473,775,105,3,67055,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
474,775,105,2,67055,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
475,774,105,6,76020,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
476,773,105,3,1442,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
477,775,105,7,67055,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
478,772,105,4,24388,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
479,777,105,10,81330,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
480,80,106,8,15074,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
481,106,106,9,66238,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
482,93,106,3,12854,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
483,1351,107,10,52848,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
484,861,108,4,82776,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
485,866,108,7,45712,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
486,871,108,5,90042,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
487,869,108,8,46020,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
488,861,108,9,82776,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
489,845,108,7,64469,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
490,833,108,8,67910,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
491,2347,109,5,60839,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
492,2324,109,4,71224,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
493,1373,110,6,13116,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
494,1383,110,3,69626,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
495,1375,110,5,57998,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
496,1383,110,3,69626,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
497,1386,110,4,89551,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
498,1376,110,5,86673,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
499,1382,110,4,13546,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
500,1598,111,1,85276,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
501,1691,112,8,11671,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
502,733,113,5,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
503,733,113,10,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
504,733,113,8,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
505,733,113,8,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
506,733,113,3,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
507,1688,114,8,62208,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
508,1677,114,10,8225,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
509,1688,114,10,62208,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
510,1680,114,6,32003,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
511,1681,115,6,43813,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
512,1686,115,2,76191,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
513,1682,115,3,24533,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
514,1680,115,8,32003,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
515,1682,115,3,24533,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
516,1679,115,1,93951,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
517,1684,115,3,11255,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
518,1677,115,8,8225,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
519,1556,116,3,63969,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
520,1553,116,8,77149,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
521,1556,116,8,63969,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
522,1401,117,4,69271,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
523,1394,117,4,1716,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
524,1404,117,3,1028,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
525,1406,117,7,76949,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
526,1392,117,5,59722,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
527,1398,117,6,64998,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
528,1387,117,9,55718,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
529,1387,117,9,55718,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
530,130,118,3,26184,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
531,126,118,4,45991,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
532,140,118,6,66782,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
533,126,118,4,45991,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
534,139,118,1,4981,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
535,806,119,5,31801,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
536,808,119,2,11199,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
537,809,119,6,74038,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
538,808,119,3,11199,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
539,800,119,6,78525,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
540,808,119,3,11199,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
541,2016,120,5,99922,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
542,830,121,10,73355,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
543,820,121,8,18833,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
544,823,121,3,65060,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
545,832,121,2,99628,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
546,830,121,4,73355,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
547,827,121,6,20187,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
548,829,121,10,90758,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
549,816,121,5,5181,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
550,593,122,10,43999,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
551,1509,123,3,63666,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
552,1514,123,8,47473,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
553,1516,123,3,54081,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
554,1518,123,4,62571,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
555,1537,123,6,946,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
556,1276,124,1,29034,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
557,778,125,6,46991,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
558,773,125,5,1442,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
559,1402,126,4,81670,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
560,1396,126,2,90039,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
561,1399,126,3,25880,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
562,1690,127,5,11914,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
563,1689,127,4,66408,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
564,1688,127,4,62208,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
565,733,128,5,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
566,733,128,3,85062,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
567,733,128,2,85062,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
568,757,129,3,85540,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
569,759,129,5,25951,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
570,758,129,5,25711,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
571,1597,130,2,75131,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
572,1600,130,2,31498,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
573,1607,130,2,2047,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
574,1606,130,5,66821,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
575,1603,130,4,83564,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
576,1600,130,7,31498,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
577,1600,130,8,31498,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
578,1359,131,2,39816,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
579,1362,131,5,92264,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
580,1364,131,6,68860,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
581,1550,132,2,78910,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
582,856,133,6,27693,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
583,870,133,4,64132,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
584,854,133,7,95823,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
585,860,133,9,25504,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
586,863,133,9,23529,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
587,855,133,2,83306,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
588,1107,134,1,94180,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
589,1109,134,4,77536,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
590,1121,134,4,98808,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
591,1112,134,6,3633,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
592,1106,134,5,28492,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
593,1116,134,1,60082,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
594,1107,134,5,94180,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
595,137,135,4,8058,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
596,130,135,4,26184,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
597,124,135,8,62696,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
598,146,135,8,95663,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
599,130,135,10,26184,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
600,133,135,2,53497,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
601,129,135,10,73302,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
602,144,135,5,83778,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
603,514,136,7,26880,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
604,512,136,10,23588,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
605,513,136,3,43633,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
606,510,136,9,7430,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
607,155,137,8,30442,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
608,159,137,6,4818,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
609,181,137,5,25043,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
610,169,137,7,2253,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
611,181,137,7,25043,2012-02-26 20:57:01 UTC,2012-02-26 20:57:01 UTC
